customer_id,timestamp,age,gender,location,device_type,session_duration,pages_visited,purchase_amount,cart_items,category_visited,payment_method,discount_used,return_requested,customer_loyalty_score,churn_label
CUST-4491,2/2/2025 2:44,23,Other,Australia,Mobile,1058,8,204.43,4,Electronics,Net Banking,FALSE,TRUE,85.79,0
CUST-8373,2/1/2025 13:24,56,Male,UK,Desktop,611,12,190.42,1,Sports,Debit Card,FALSE,FALSE,29.61,1
CUST-6236,2/2/2025 2:52,62,Female,Australia,Desktop,2995,1,475.08,3,Books,Net Banking,FALSE,FALSE,24.24,1
CUST-1565,2/1/2025 20:12,61,Female,Canada,Mobile,2575,5,243.61,2,Beauty,Credit Card,FALSE,FALSE,96.71,0
CUST-8205,2/1/2025 13:30,30,Other,India,Desktop,437,8,328.67,0,Beauty,Net Banking,FALSE,TRUE,54.08,0
CUST-5879,2/2/2025 3:04,56,Male,India,Tablet,1390,19,313.6,3,Books,PayPal,TRUE,FALSE,3.44,1
CUST-6972,2/2/2025 9:55,59,Male,Canada,Tablet,367,8,360.8,5,Sports,Cryptocurrency,TRUE,FALSE,60.61,0
CUST-1846,2/1/2025 6:48,22,Male,Germany,Tablet,976,15,307.18,4,Sports,PayPal,FALSE,TRUE,54.41,0
CUST-2370,2/1/2025 20:27,54,Female,Canada,Desktop,1527,7,449.95,1,Clothing,Net Banking,TRUE,TRUE,64.96,0
CUST-4285,2/1/2025 6:50,27,Male,UK,Mobile,1394,15,132.43,3,Electronics,Debit Card,FALSE,FALSE,30.45,0
CUST-3607,2/1/2025 20:33,60,Other,Germany,Mobile,1196,15,154.21,1,Beauty,Credit Card,TRUE,FALSE,56.78,0
CUST-3198,2/1/2025 20:36,57,Female,Germany,Mobile,3387,5,381.31,5,Books,Net Banking,TRUE,TRUE,35.88,0
CUST-7307,2/1/2025 20:39,35,Other,India,Mobile,2310,16,169.62,3,Books,Debit Card,TRUE,TRUE,23.12,1
CUST-2897,2/2/2025 10:30,41,Other,India,Desktop,2718,12,260.6,3,Sports,PayPal,TRUE,TRUE,80.29,0
CUST-4326,2/2/2025 10:35,33,Male,Canada,Mobile,3059,2,326.79,3,Electronics,Net Banking,FALSE,FALSE,80.13,0
CUST-1136,2/1/2025 6:56,43,Male,UK,Desktop,2521,15,92.22,5,Sports,Debit Card,FALSE,TRUE,84.02,0
CUST-6426,2/1/2025 20:51,44,Female,Germany,Tablet,792,20,418.89,2,Clothing,Credit Card,TRUE,TRUE,38.96,0
CUST-5789,2/2/2025 10:50,29,Other,India,Desktop,2625,12,328.13,2,Books,Debit Card,TRUE,TRUE,54.87,0
CUST-8276,2/1/2025 13:58,47,Female,Australia,Mobile,1274,16,492.99,3,Clothing,PayPal,TRUE,FALSE,0.85,1
CUST-8747,2/2/2025 11:00,32,Other,USA,Mobile,2537,11,275.17,4,Electronics,PayPal,FALSE,FALSE,3.15,1
CUST-3997,2/1/2025 7:01,18,Other,UK,Tablet,1140,5,129.07,4,Beauty,PayPal,TRUE,TRUE,29.3,1
CUST-3363,2/1/2025 7:02,23,Other,Germany,Mobile,1388,10,92.94,4,Electronics,Credit Card,FALSE,TRUE,78.29,0
CUST-6206,2/1/2025 7:03,44,Female,India,Mobile,2739,7,264.1,2,Books,Debit Card,FALSE,FALSE,13.59,1
CUST-4183,2/2/2025 11:20,35,Other,Germany,Tablet,774,12,489.49,0,Beauty,Net Banking,TRUE,FALSE,78.97,0
CUST-1137,2/2/2025 11:25,37,Other,India,Mobile,2088,1,301.29,3,Electronics,PayPal,FALSE,TRUE,20.88,1
CUST-3208,2/2/2025 4:24,49,Male,Canada,Desktop,2222,2,189.08,1,Sports,Net Banking,FALSE,TRUE,37.11,0
CUST-1642,2/1/2025 21:21,42,Male,UK,Desktop,3071,11,166.45,5,Electronics,PayPal,TRUE,FALSE,25.98,1
CUST-1468,2/1/2025 21:24,51,Female,USA,Tablet,763,11,392,0,Clothing,Credit Card,TRUE,FALSE,7.67,1
CUST-1433,2/2/2025 4:36,43,Male,Australia,Mobile,702,17,59.12,5,Clothing,Debit Card,FALSE,TRUE,36.14,0
CUST-4622,2/2/2025 11:50,39,Other,USA,Desktop,331,6,461.93,3,Books,Cryptocurrency,FALSE,FALSE,99.63,0
CUST-7881,2/1/2025 14:22,53,Other,India,Desktop,3431,13,456.48,3,Clothing,Credit Card,TRUE,FALSE,73.72,0
CUST-8230,2/2/2025 12:00,63,Female,UK,Desktop,3117,2,299.88,2,Clothing,Credit Card,TRUE,TRUE,67.3,0
CUST-9642,2/2/2025 4:52,46,Female,India,Tablet,2733,19,484.01,3,Beauty,PayPal,FALSE,FALSE,16.25,1
CUST-7504,2/1/2025 21:42,62,Female,Canada,Tablet,1462,12,412.48,3,Home Decor,PayPal,TRUE,FALSE,21.21,1
CUST-6530,2/2/2025 12:15,48,Male,India,Tablet,1348,10,192.57,4,Books,Cryptocurrency,TRUE,TRUE,51.16,0
CUST-6564,2/1/2025 14:32,38,Female,Australia,Desktop,3576,20,408.63,5,Books,PayPal,TRUE,FALSE,88.54,0
CUST-8702,2/2/2025 5:08,48,Male,UK,Tablet,1618,10,214.05,1,Books,Net Banking,FALSE,TRUE,10.64,1
CUST-9503,2/2/2025 5:12,55,Male,Australia,Tablet,213,14,191.14,5,Sports,Net Banking,FALSE,FALSE,95.9,0
CUST-2743,2/2/2025 5:16,40,Other,Germany,Mobile,288,1,164.72,2,Home Decor,PayPal,TRUE,TRUE,87,0
CUST-6159,2/1/2025 22:00,51,Female,Canada,Tablet,3470,17,384.23,2,Beauty,PayPal,TRUE,TRUE,79.85,0
CUST-2965,2/2/2025 12:45,33,Other,Germany,Desktop,2778,11,457.36,0,Beauty,Cryptocurrency,FALSE,FALSE,40.5,0
CUST-5460,2/2/2025 12:50,53,Female,UK,Mobile,1411,14,237.4,0,Clothing,PayPal,TRUE,FALSE,44.91,0
CUST-9281,2/1/2025 7:23,65,Male,Australia,Desktop,1173,3,181.79,0,Beauty,Net Banking,FALSE,TRUE,21.15,1
CUST-7192,2/2/2025 13:00,44,Female,Australia,Tablet,1560,3,472.14,5,Beauty,Debit Card,FALSE,FALSE,88.02,0
CUST-2330,2/2/2025 5:40,47,Other,Australia,Mobile,162,18,31.1,2,Home Decor,PayPal,FALSE,FALSE,46.47,0
CUST-4037,2/1/2025 14:52,44,Other,India,Mobile,2556,19,236.32,4,Clothing,PayPal,FALSE,FALSE,4.96,1
CUST-9971,2/2/2025 13:15,39,Other,USA,Tablet,541,11,201.82,4,Clothing,Net Banking,TRUE,FALSE,44.97,0
CUST-4348,2/2/2025 5:52,30,Female,Germany,Tablet,2172,17,82.47,2,Beauty,PayPal,FALSE,TRUE,32.76,0
CUST-3190,2/2/2025 13:25,24,Female,USA,Desktop,1440,12,415.39,4,Books,Debit Card,FALSE,FALSE,74.37,0
CUST-8411,2/2/2025 13:30,22,Male,UK,Mobile,2798,1,138.28,0,Beauty,Cryptocurrency,TRUE,FALSE,97.96,0
CUST-7640,2/2/2025 6:04,60,Female,UK,Mobile,3528,11,21.7,5,Beauty,PayPal,TRUE,FALSE,3.73,1
CUST-7082,2/1/2025 7:32,51,Female,Germany,Desktop,1884,5,184.16,2,Beauty,Cryptocurrency,TRUE,FALSE,83.43,0
CUST-7801,2/1/2025 15:06,41,Female,Australia,Tablet,2081,17,478.5,0,Home Decor,Debit Card,TRUE,FALSE,18.93,1
CUST-1340,2/2/2025 6:16,54,Female,Australia,Desktop,2554,16,11.57,2,Books,Debit Card,TRUE,FALSE,57.21,0
CUST-9437,2/2/2025 13:55,65,Other,Germany,Mobile,224,6,174.97,5,Electronics,Net Banking,TRUE,FALSE,11.06,1
CUST-6622,2/1/2025 22:48,41,Female,Germany,Desktop,3259,8,436.8,3,Beauty,PayPal,FALSE,FALSE,3.88,1
CUST-2965,2/1/2025 7:37,45,Other,Germany,Mobile,498,3,212.91,3,Electronics,Credit Card,TRUE,FALSE,19.24,1
CUST-4519,2/1/2025 22:54,52,Other,India,Tablet,2279,11,495.83,4,Clothing,Net Banking,FALSE,TRUE,87.71,0
CUST-2197,2/1/2025 15:18,24,Female,Australia,Desktop,1034,13,411.11,3,Books,Cryptocurrency,FALSE,FALSE,65.63,0
CUST-9468,2/2/2025 14:20,24,Other,UK,Tablet,2648,8,314.23,2,Clothing,Debit Card,TRUE,TRUE,66.59,0
CUST-3171,2/2/2025 14:25,54,Other,UK,Desktop,863,2,334.82,4,Electronics,Cryptocurrency,TRUE,FALSE,96.62,0
CUST-5988,2/2/2025 14:30,45,Male,UK,Desktop,2204,9,282.67,1,Electronics,Debit Card,FALSE,TRUE,94.21,0
CUST-1015,2/2/2025 14:35,49,Female,India,Desktop,1050,16,191.64,2,Clothing,Cryptocurrency,TRUE,TRUE,45.3,0
CUST-1867,2/1/2025 7:44,21,Female,India,Desktop,2281,6,21.06,5,Electronics,Cryptocurrency,FALSE,FALSE,76.26,0
CUST-4732,2/1/2025 23:15,39,Male,Canada,Mobile,640,19,149.62,4,Beauty,Cryptocurrency,FALSE,TRUE,65.29,0
CUST-5819,2/2/2025 14:50,44,Male,USA,Desktop,2018,8,289.33,5,Sports,Debit Card,FALSE,TRUE,80.12,0
CUST-1993,2/2/2025 14:55,54,Female,Canada,Mobile,1686,12,388.05,3,Electronics,PayPal,TRUE,TRUE,41.36,0
CUST-6159,2/2/2025 7:12,41,Other,India,Desktop,2155,18,390.71,0,Books,PayPal,FALSE,TRUE,36.72,0
CUST-3821,2/2/2025 15:05,38,Female,USA,Mobile,1504,5,406.14,3,Sports,Debit Card,TRUE,TRUE,7.92,1
CUST-7526,2/1/2025 15:40,39,Female,Australia,Desktop,3090,11,120.96,4,Sports,Net Banking,TRUE,FALSE,9.02,1
CUST-2737,2/1/2025 23:33,55,Female,Germany,Desktop,207,3,118.13,4,Beauty,Credit Card,FALSE,FALSE,46.79,0
CUST-2263,2/2/2025 15:20,52,Female,Australia,Tablet,778,15,399.88,0,Beauty,Cryptocurrency,FALSE,FALSE,24.61,1
CUST-4281,2/2/2025 15:25,48,Other,India,Tablet,2237,5,373.66,1,Clothing,Credit Card,TRUE,TRUE,63.34,0
CUST-9253,2/2/2025 15:30,49,Female,Australia,Mobile,202,11,392.54,0,Electronics,Credit Card,TRUE,FALSE,67.87,0
CUST-2614,2/2/2025 7:40,40,Female,Canada,Tablet,3030,10,74.9,5,Beauty,Credit Card,FALSE,TRUE,12.4,1
CUST-6691,2/1/2025 7:56,37,Female,UK,Mobile,2604,5,111.71,5,Sports,Credit Card,FALSE,FALSE,65.03,0
CUST-3662,2/1/2025 7:57,26,Male,Canada,Desktop,3022,20,134.85,0,Clothing,Net Banking,TRUE,FALSE,56.68,0
CUST-4787,2/2/2025 15:50,29,Male,USA,Mobile,1740,7,280.63,2,Beauty,Net Banking,TRUE,FALSE,59.49,0
CUST-1805,2/1/2025 15:58,55,Female,UK,Tablet,2839,18,336.17,1,Beauty,PayPal,TRUE,TRUE,79.35,0
CUST-9694,2/1/2025 16:00,36,Female,India,Mobile,2530,10,247.32,4,Home Decor,PayPal,FALSE,FALSE,78.54,0
CUST-6969,2/2/2025 16:05,63,Other,India,Desktop,3512,7,64.05,5,Clothing,Credit Card,TRUE,FALSE,82.17,0
CUST-4916,2/2/2025 0:06,54,Other,India,Desktop,2527,18,495.34,3,Sports,Credit Card,FALSE,FALSE,0.32,1
CUST-7415,2/1/2025 16:06,61,Female,Canada,Tablet,463,5,432.91,1,Electronics,Debit Card,FALSE,TRUE,96.88,0
CUST-9331,2/2/2025 16:20,55,Male,Australia,Mobile,2154,8,110.28,2,Electronics,PayPal,FALSE,TRUE,42.86,0
CUST-3221,2/1/2025 8:05,39,Female,Australia,Desktop,2468,17,498.54,3,Clothing,PayPal,FALSE,TRUE,17.18,1
CUST-8354,2/2/2025 8:24,24,Other,India,Tablet,1367,19,407.51,0,Home Decor,Debit Card,FALSE,TRUE,83.51,0
CUST-4669,2/2/2025 16:35,37,Other,Australia,Mobile,2339,7,25.04,3,Sports,Debit Card,TRUE,FALSE,9.03,1
CUST-6411,2/1/2025 16:16,48,Other,India,Mobile,1574,12,255.69,5,Electronics,Credit Card,TRUE,TRUE,10.46,1
CUST-7709,2/1/2025 8:09,19,Female,UK,Mobile,2042,9,37.18,0,Home Decor,Net Banking,FALSE,FALSE,1.36,1
CUST-6851,2/2/2025 8:40,38,Female,USA,Mobile,2148,3,45.95,4,Clothing,Net Banking,TRUE,FALSE,35.78,0
CUST-6142,2/2/2025 8:44,58,Other,UK,Mobile,3217,20,390.13,3,Clothing,Net Banking,FALSE,FALSE,44.41,0
CUST-2102,2/1/2025 16:24,50,Male,Canada,Tablet,1216,4,441.32,5,Beauty,PayPal,TRUE,FALSE,54.88,0
CUST-5775,2/1/2025 16:26,49,Other,Germany,Mobile,3510,9,63.72,5,Home Decor,Credit Card,FALSE,TRUE,70.42,0
CUST-9322,2/2/2025 8:56,45,Other,UK,Tablet,370,9,413.2,5,Books,Debit Card,TRUE,FALSE,31.2,0
CUST-5666,2/2/2025 17:15,50,Male,Germany,Tablet,2480,3,247.09,3,Home Decor,Cryptocurrency,TRUE,TRUE,33.55,0
CUST-6557,2/1/2025 8:16,52,Female,India,Tablet,575,1,389.48,0,Books,Credit Card,TRUE,TRUE,44.51,0
CUST-2902,2/2/2025 0:51,18,Male,India,Mobile,2050,12,487.1,1,Electronics,Credit Card,TRUE,TRUE,55.41,0
CUST-7649,2/2/2025 9:12,39,Female,Germany,Mobile,496,17,237.67,3,Clothing,Net Banking,FALSE,TRUE,7.38,1
CUST-7676,2/2/2025 0:57,29,Female,India,Tablet,869,5,102.05,3,Books,Debit Card,TRUE,FALSE,72.43,0
CUST-6411,2/1/2025 16:40,64,Female,Australia,Mobile,2065,15,366.91,2,Beauty,PayPal,FALSE,FALSE,60.04,0
CUST-4680,2/2/2025 17:45,28,Other,Canada,Desktop,3473,15,156.95,5,Books,Debit Card,TRUE,FALSE,83.03,0
CUST-1963,2/1/2025 8:22,57,Other,UK,Tablet,1124,6,53.18,3,Home Decor,Net Banking,FALSE,FALSE,82.14,0
CUST-1745,2/1/2025 8:23,53,Male,Australia,Tablet,337,13,408.18,4,Books,Debit Card,FALSE,TRUE,33.01,0
CUST-7335,2/1/2025 8:24,62,Male,USA,Tablet,1378,4,56.12,1,Beauty,PayPal,FALSE,TRUE,25.98,1
CUST-8990,2/2/2025 18:05,48,Other,Australia,Mobile,2711,1,298.52,4,Home Decor,Net Banking,FALSE,FALSE,6.83,1
CUST-9419,2/1/2025 8:26,36,Other,Australia,Tablet,775,12,167.07,1,Clothing,Cryptocurrency,TRUE,TRUE,28.81,1
CUST-1970,2/2/2025 1:21,49,Female,USA,Desktop,1524,11,89.02,4,Home Decor,Cryptocurrency,TRUE,FALSE,94.45,0
CUST-3462,2/2/2025 9:52,35,Other,Germany,Desktop,1394,14,317.06,1,Beauty,Net Banking,TRUE,FALSE,56.17,0
CUST-6639,2/2/2025 18:25,43,Female,India,Mobile,1663,13,119.17,2,Beauty,Credit Card,FALSE,TRUE,99.85,0
CUST-1995,2/2/2025 18:30,63,Female,USA,Desktop,127,18,169.87,4,Beauty,PayPal,FALSE,FALSE,21.81,1
CUST-4773,2/2/2025 18:35,21,Female,Germany,Mobile,2273,10,261.87,4,Electronics,Credit Card,FALSE,TRUE,45.66,0
CUST-8923,2/1/2025 17:04,32,Other,USA,Desktop,1485,6,280.15,4,Books,Debit Card,TRUE,TRUE,85.31,0
CUST-4657,2/1/2025 17:06,24,Female,Canada,Desktop,167,1,442.86,0,Home Decor,Cryptocurrency,TRUE,TRUE,92.45,0
CUST-4833,2/2/2025 1:42,50,Female,UK,Mobile,141,13,447.7,4,Home Decor,Cryptocurrency,TRUE,TRUE,14.01,1
CUST-2159,2/2/2025 10:20,25,Female,UK,Mobile,3139,2,241.81,3,Sports,PayPal,FALSE,TRUE,36.77,0
CUST-8712,2/1/2025 8:36,52,Other,India,Mobile,1386,10,155.56,2,Home Decor,Cryptocurrency,FALSE,FALSE,39.19,0
CUST-6287,2/2/2025 19:05,25,Male,Australia,Tablet,409,2,366.75,4,Beauty,Cryptocurrency,TRUE,FALSE,39.42,0
CUST-5622,2/1/2025 17:16,46,Male,UK,Desktop,3013,14,269.42,0,Electronics,Debit Card,TRUE,TRUE,57.61,0
CUST-3644,2/2/2025 1:57,30,Female,Australia,Mobile,1575,16,194.87,0,Beauty,PayPal,TRUE,TRUE,55.1,0
CUST-8545,2/1/2025 17:20,31,Female,USA,Desktop,1036,11,395.28,4,Sports,Cryptocurrency,FALSE,FALSE,44.89,0
CUST-2646,2/2/2025 10:44,22,Female,UK,Tablet,1914,16,146.67,5,Sports,Credit Card,TRUE,FALSE,21.26,1
CUST-7946,2/2/2025 10:48,32,Other,Australia,Desktop,319,10,226.51,4,Clothing,Net Banking,TRUE,FALSE,16.66,1
CUST-1475,2/2/2025 19:35,59,Male,India,Tablet,1835,8,269.41,3,Sports,Cryptocurrency,FALSE,FALSE,83.87,0
CUST-1906,2/1/2025 8:44,65,Other,India,Desktop,741,10,96.04,5,Beauty,Net Banking,TRUE,TRUE,97.54,0
CUST-8004,2/1/2025 8:45,47,Male,UK,Desktop,673,15,30.53,2,Electronics,Credit Card,FALSE,FALSE,83.46,0
CUST-3105,2/1/2025 8:46,38,Male,Australia,Tablet,1830,7,273.7,0,Electronics,Net Banking,TRUE,FALSE,74.46,0
CUST-8774,2/2/2025 2:21,53,Other,Germany,Mobile,2808,13,454.24,4,Sports,Credit Card,FALSE,FALSE,49.1,0
CUST-3817,2/1/2025 17:36,44,Male,UK,Mobile,3508,3,276.76,5,Clothing,PayPal,TRUE,FALSE,54.63,0
CUST-5992,2/1/2025 17:38,36,Female,Australia,Desktop,2796,2,339.7,5,Electronics,PayPal,TRUE,FALSE,65.55,0
CUST-2135,2/1/2025 17:40,49,Other,UK,Tablet,3396,4,156.28,1,Beauty,Credit Card,TRUE,FALSE,75.25,0
CUST-4539,2/2/2025 2:33,33,Female,USA,Tablet,3211,7,105.09,4,Beauty,Cryptocurrency,TRUE,FALSE,79.6,0
CUST-2284,2/1/2025 8:52,37,Other,India,Tablet,2070,11,253.92,0,Books,Cryptocurrency,TRUE,TRUE,49.36,0
CUST-4906,2/1/2025 8:53,20,Other,Australia,Mobile,650,8,17.67,4,Sports,PayPal,FALSE,FALSE,19.51,1
CUST-6087,2/1/2025 8:54,36,Other,Canada,Desktop,422,9,54.69,1,Clothing,Net Banking,FALSE,TRUE,58.45,0
CUST-7982,2/2/2025 2:45,51,Male,USA,Tablet,2865,13,126.56,0,Sports,Cryptocurrency,TRUE,TRUE,63.77,0
CUST-5423,2/2/2025 20:40,63,Female,Canada,Tablet,2882,19,248.64,1,Electronics,PayPal,FALSE,TRUE,80.27,0
CUST-8800,2/1/2025 8:57,25,Female,UK,Tablet,3196,1,146.33,5,Beauty,PayPal,TRUE,FALSE,22.07,1
CUST-8890,2/1/2025 17:56,57,Other,Germany,Mobile,2652,6,74.77,3,Beauty,Debit Card,FALSE,TRUE,74.86,0
CUST-7610,2/2/2025 20:55,24,Male,Germany,Mobile,2696,3,49.94,4,Beauty,Net Banking,FALSE,FALSE,15.11,1
CUST-6649,2/1/2025 18:00,29,Other,Germany,Tablet,2499,12,254.94,3,Beauty,PayPal,TRUE,FALSE,26.34,1
CUST-7814,2/1/2025 9:01,65,Male,Australia,Tablet,1579,4,233.45,4,Home Decor,Net Banking,TRUE,TRUE,88.7,0
CUST-4441,2/2/2025 3:06,46,Other,India,Desktop,749,1,90.71,3,Electronics,Credit Card,TRUE,TRUE,16.28,1
CUST-2862,2/2/2025 12:12,59,Female,UK,Tablet,2366,5,353.85,3,Home Decor,Debit Card,TRUE,FALSE,38.89,0
CUST-3510,2/1/2025 18:08,19,Other,India,Desktop,2916,15,88.29,0,Beauty,Debit Card,TRUE,FALSE,27,1
CUST-8043,2/2/2025 21:25,32,Female,Canada,Desktop,1262,17,334.62,4,Sports,Cryptocurrency,TRUE,TRUE,51.51,0
CUST-3154,2/2/2025 12:24,58,Female,India,Tablet,2873,5,350.16,4,Electronics,Net Banking,FALSE,TRUE,35.82,0
CUST-5592,2/1/2025 9:07,65,Female,Canada,Mobile,3034,9,68.34,1,Clothing,Debit Card,TRUE,TRUE,44.21,0
CUST-6999,2/1/2025 9:08,54,Other,UK,Tablet,2455,9,0.37,4,Electronics,Cryptocurrency,TRUE,FALSE,69.49,0
CUST-2091,2/1/2025 9:09,57,Female,UK,Tablet,2297,19,282.85,4,Electronics,PayPal,FALSE,FALSE,56.06,0
CUST-6008,2/2/2025 21:50,46,Female,Germany,Tablet,2090,17,357.35,2,Books,Net Banking,TRUE,FALSE,25.05,1
CUST-5365,2/1/2025 18:22,48,Male,UK,Mobile,1623,3,71.26,2,Sports,Cryptocurrency,FALSE,FALSE,32.62,0
CUST-6831,2/2/2025 12:48,49,Male,Germany,Tablet,163,16,422.96,5,Beauty,Debit Card,FALSE,TRUE,7.95,1
CUST-7153,2/2/2025 3:39,44,Other,India,Mobile,3426,7,153.11,1,Electronics,Net Banking,FALSE,TRUE,91.09,0
CUST-9033,2/1/2025 9:14,63,Other,UK,Tablet,614,9,129.86,0,Clothing,Debit Card,TRUE,FALSE,22.9,1
CUST-3292,2/2/2025 3:45,19,Female,Germany,Desktop,2668,15,332.87,1,Books,PayPal,TRUE,TRUE,30.76,0
CUST-2287,2/2/2025 22:20,63,Male,USA,Mobile,1742,17,258.17,2,Clothing,Cryptocurrency,TRUE,FALSE,90.29,0
CUST-4569,2/2/2025 3:51,34,Female,Germany,Desktop,1399,12,193.02,3,Books,Net Banking,TRUE,FALSE,92.55,0
CUST-2411,2/1/2025 9:18,51,Female,USA,Desktop,945,3,436.36,0,Clothing,PayPal,FALSE,FALSE,74.79,0
CUST-5972,2/2/2025 13:16,29,Male,Germany,Desktop,3394,3,268.67,5,Books,PayPal,FALSE,TRUE,89.65,0
CUST-4820,2/2/2025 22:40,42,Male,Canada,Mobile,3088,15,476.25,3,Home Decor,Debit Card,TRUE,TRUE,34.35,0
CUST-6241,2/1/2025 9:21,28,Other,Canada,Mobile,2691,15,207.66,2,Electronics,Debit Card,FALSE,FALSE,24.03,1
CUST-1285,2/2/2025 4:06,59,Male,UK,Desktop,46,11,264.91,3,Clothing,Net Banking,FALSE,FALSE,69.84,0
CUST-1501,2/2/2025 4:09,22,Other,Canada,Mobile,1206,17,220.06,4,Beauty,PayPal,FALSE,FALSE,17.43,1
CUST-2588,2/1/2025 18:48,52,Female,USA,Tablet,637,19,277.78,2,Beauty,PayPal,FALSE,TRUE,62.28,0
CUST-9980,2/2/2025 23:05,25,Male,Canada,Mobile,1298,17,231.6,0,Sports,Credit Card,TRUE,FALSE,95.81,0
CUST-6946,2/2/2025 4:18,55,Female,Australia,Tablet,2858,10,459.65,5,Home Decor,Debit Card,FALSE,TRUE,65.8,0
CUST-5294,2/1/2025 18:54,62,Female,Germany,Tablet,3019,15,63.55,4,Beauty,Cryptocurrency,FALSE,FALSE,2.4,1
CUST-1691,2/2/2025 4:24,51,Other,India,Desktop,3150,15,32.19,3,Beauty,Net Banking,TRUE,FALSE,6.59,1
CUST-9895,2/1/2025 9:29,47,Other,UK,Tablet,2181,3,44.19,4,Clothing,Credit Card,TRUE,FALSE,16.41,1
CUST-6126,2/1/2025 9:30,42,Female,USA,Desktop,1211,9,105.18,4,Home Decor,Credit Card,FALSE,FALSE,57.93,0
CUST-3808,2/2/2025 14:04,65,Male,Canada,Desktop,403,11,369.16,1,Sports,Net Banking,TRUE,TRUE,39.19,0
CUST-7889,2/1/2025 19:04,40,Male,Canada,Tablet,61,13,490.24,0,Books,PayPal,TRUE,FALSE,82.29,0
CUST-1610,2/1/2025 19:06,36,Other,Germany,Desktop,3299,14,496.46,3,Clothing,Credit Card,TRUE,TRUE,83.11,0
CUST-3970,2/1/2025 19:08,40,Female,UK,Tablet,2474,10,101.5,1,Clothing,Credit Card,FALSE,FALSE,59.89,0
CUST-3227,2/1/2025 9:35,31,Male,India,Mobile,801,5,372.88,1,Clothing,PayPal,FALSE,TRUE,85.45,0
CUST-3421,2/3/2025 0:00,30,Other,Canada,Mobile,3532,15,389.09,2,Clothing,PayPal,TRUE,TRUE,46.02,0
CUST-7475,2/1/2025 19:14,34,Other,Australia,Tablet,121,20,279.26,3,Beauty,Credit Card,FALSE,FALSE,1.9,1
CUST-1818,2/2/2025 4:54,41,Other,USA,Mobile,1103,11,232.3,4,Sports,Cryptocurrency,FALSE,TRUE,55.43,0
CUST-4486,2/3/2025 0:15,20,Other,UK,Mobile,3528,8,347.94,2,Home Decor,Credit Card,TRUE,FALSE,21.43,1
CUST-1805,2/2/2025 5:00,45,Male,Germany,Mobile,568,1,454.7,1,Sports,PayPal,TRUE,FALSE,69.51,0
CUST-2308,2/2/2025 14:44,48,Other,Canada,Mobile,3357,7,319.94,1,Books,Net Banking,TRUE,FALSE,8.11,1
CUST-7728,2/2/2025 14:48,54,Other,India,Tablet,2825,4,306.98,0,Sports,Credit Card,FALSE,TRUE,88.25,0
CUST-6851,2/3/2025 0:35,51,Female,USA,Tablet,2305,13,228.35,1,Beauty,PayPal,FALSE,TRUE,78.49,0
CUST-6370,2/3/2025 0:40,44,Other,Canada,Mobile,2677,2,84.75,0,Sports,PayPal,FALSE,FALSE,46.46,0
CUST-8145,2/1/2025 9:45,19,Female,Canada,Tablet,2204,1,253.6,0,Beauty,PayPal,TRUE,TRUE,71.03,0
CUST-8265,2/2/2025 5:18,44,Male,Australia,Desktop,3464,14,415.3,4,Beauty,Net Banking,FALSE,TRUE,92.97,0
CUST-8172,2/3/2025 0:55,35,Other,UK,Mobile,1225,12,79.23,4,Electronics,Net Banking,TRUE,FALSE,24.81,1
CUST-3968,2/1/2025 9:48,30,Female,Canada,Mobile,2219,10,483.99,4,Electronics,Credit Card,TRUE,TRUE,40.04,0
CUST-3124,2/2/2025 15:16,32,Female,India,Desktop,858,18,328.12,3,Sports,Debit Card,FALSE,FALSE,33,0
CUST-3783,2/3/2025 1:10,25,Male,Australia,Tablet,3549,3,368.04,2,Electronics,Net Banking,FALSE,TRUE,37.2,0
CUST-8735,2/1/2025 9:51,20,Female,Canada,Mobile,116,13,214.13,4,Books,Debit Card,TRUE,FALSE,61.52,0
CUST-2109,2/1/2025 9:52,54,Female,Canada,Tablet,1303,14,308.6,0,Electronics,Cryptocurrency,TRUE,FALSE,58.39,0
CUST-3034,2/1/2025 9:53,34,Male,Australia,Desktop,2808,19,235.54,0,Sports,Debit Card,TRUE,TRUE,96.31,0
CUST-9024,2/2/2025 15:36,44,Male,Australia,Desktop,1775,6,45.26,0,Home Decor,Net Banking,FALSE,FALSE,11.47,1
CUST-3562,2/2/2025 15:40,61,Other,Canada,Desktop,2725,9,14.67,4,Home Decor,Credit Card,FALSE,FALSE,98.82,0
CUST-4053,2/1/2025 9:56,64,Male,Germany,Tablet,817,14,269.68,2,Clothing,PayPal,FALSE,FALSE,89.82,0
CUST-3760,2/2/2025 5:51,47,Male,UK,Desktop,1157,14,303.78,3,Beauty,Net Banking,FALSE,TRUE,34.32,0
CUST-3459,2/2/2025 15:52,46,Other,UK,Desktop,3059,14,375.82,4,Electronics,Credit Card,FALSE,FALSE,33.03,0
CUST-9090,2/3/2025 1:55,42,Female,Germany,Desktop,2892,18,406.15,0,Electronics,Debit Card,FALSE,TRUE,30.67,0
CUST-1451,2/1/2025 10:00,54,Male,Canada,Mobile,3487,19,353.89,2,Books,Net Banking,TRUE,FALSE,34.03,0
CUST-8704,2/3/2025 2:05,52,Male,Germany,Mobile,3420,12,80.39,4,Clothing,Cryptocurrency,TRUE,TRUE,93.25,0
